product_id,product_name,brand_name,category,list_price,discount_price,sale_in_30days,rating,no_of_reviews,first_available,rankings,stock_alert
114556,"Giovanni, Ultra Shine Shampoo, For All Hair Types, Tsubaki + White Tea, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,,4.7,181,07/2022,"{'ranking_shampoo': 447, 'ranking_hair_care': 1532}",
124691,"Mielle, Moisture RX, Moisturizing And Anti-Breakage Shampoo, Hawaiian Ginger, 12 fl oz (355 ml)",Mielle,Shampoo,95.93,95.93,,4.5,44,07/2023,"{'ranking_shampoo': 447, 'ranking_hair_care': 1532}",
129804,"Okay Pure Naturals, Shampoo, Conditioner & Treatment, 3-in-1 Hair & Beard, For Men, 16 oz (473 ml)",Okay Pure Naturals,Shampoo,101.76,101.76,,4.2,12,09/2023,"{""ranking_men's_shampoo"": 20, 'ranking_beard_care': 22, 'ranking_shaving_&_beard_care': 51, 'ranking_shaving_&_hair_removal': 68, ""ranking_men's_grooming"": 184}",
130199,"Okay Pure Naturals, Men Professional 2-in-1 Shampoo & Conditioner, 8 oz (237 ml)",Okay Pure Naturals,Shampoo,72.67,72.67,,4.7,3,10/2023,"{""ranking_men's_shampoo"": 20, ""ranking_men's_grooming"": 184, 'ranking_conditioner': 367, 'ranking_shampoo': 447, 'ranking_hair_care': 1532}",
143764,"Dove, Sulfate-Free Purple Shampoo, Gorgeous Grays , 13.5 fl oz (400 ml)",Dove,Shampoo,64.57,58.11,,5.0,1,08/2024,"{'ranking_shampoo': 447, 'ranking_hair_care': 1532}",
120650,"SheaMoisture, Curl & Shine Shampoo, Thick, Curly Hair, Coconut & Hibiscus, 3.2 fl oz (95 ml)",SheaMoisture,Shampoo,28.49,28.49,,4.7,1174,05/2023,"{'ranking_shampoo': 429, 'ranking_hair_care': 1480}",out of stock
107449,"Dove, Men + Care, Shampoo, Purifying, Charcoal + Clay, 12 fl oz (355 ml)",Dove,Shampoo,50.03,50.03,,4.7,471,06/2021,"{""ranking_men's_shampoo"": 24, ""ranking_men's_grooming"": 194, 'ranking_shampoo': 474, 'ranking_hair_care': 1611}",
115675,"Giovanni, Curl Habit, Curl Defining No-Foam Conditioning Shampoo, For All Curl Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,91.44,91.44,,4.4,112,10/2022,"{'ranking_shampoo': 474, 'ranking_hair_care': 1611}",
129779,"Okay Pure Naturals, Coconut Hibiscus, Deep Moisturizing, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,79.95,79.95,,4.8,16,09/2023,"{'ranking_shampoo': 474, 'ranking_hair_care': 1611}",
92400,"Dove, Shampoo, For Fine Flat Hair, Lavender & Volume, 12 fl oz (355 ml)",Dove,Shampoo,39.0,39.0,,4.4,211,06/2022,"{'ranking_shampoo': 447, 'ranking_hair_care': 1532}",out of stock
122802,"Dove, Men+Care 3 n 1, Body + Face + Hair Wash with Menthol, Recharge, 13.5 oz (400 ml)",Dove,Shampoo,63.26,63.26,,4.7,19,06/2023,"{'ranking_facial_care': 15, ""ranking_men's_shampoo"": 20, ""ranking_men's_body_wash_&_shower_gel"": 39, ""ranking_men's_grooming"": 184, 'ranking_body_wash_&_shower_gel': 323}",out of stock
119933,"SheaMoisture, Grapeseed Oil & Tea Tree Oils, Low Porosity Weightless Hydrating Shampoo, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,100,4.5,342,05/2023,"{'ranking_shampoo': 491, 'ranking_hair_care': 1675}",
124713,"Mielle, Rice Water Collection, Hydrating Shampoo, 8 oz (227 g)",Mielle,Shampoo,95.91,95.91,,4.6,35,07/2023,"{'ranking_shampoo': 491, 'ranking_hair_care': 1675}",
134513,"Camille Rose, Coconut Water Curl Cleanse, Hydrating Shampoo, 12 oz (354 ml)",Camille Rose,Shampoo,154.76,154.76,,4.3,7,12/2023,"{'ranking_shampoo': 491, 'ranking_hair_care': 1675}",
110488,"Mielle, Conditioning Shampoo, Babassu, 8  fl oz (240 ml)",Mielle,Shampoo,124.96,124.96,,4.5,109,10/2021,"{'ranking_shampoo': 509, 'ranking_hair_care': 1745}",
122801,"Dove, Men+Care, 2 in 1, Shampoo + Conditioner, Youthfull Revitalize, 12 fl oz (355 ml)",Dove,Shampoo,55.7,55.7,,4.8,19,06/2023,"{""ranking_men's_shampoo"": 25, ""ranking_men's_grooming"": 208, 'ranking_conditioner': 420, 'ranking_shampoo': 509, 'ranking_hair_care': 1745}",
92392,"Dove, Intensive Repair Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,39.0,39.0,,4.6,379,02/2020,"{'ranking_shampoo': 509, 'ranking_hair_care': 1745}",out of stock
124682,"Mielle, Nourishing Shampoo, Mango & Tulsi, 12 fl oz (355 ml)",Mielle,Shampoo,145.17,145.17,,4.7,22,07/2023,"{'ranking_hair_treatments': 473, 'ranking_shampoo': 531, 'ranking_hair_care': 1830}",
136942,"Luseta Beauty, Glossy Pearl Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,104.67,104.67,,4.5,23,12/2023,"{'ranking_shampoo': 531, 'ranking_hair_care': 1830}",
124843,"Creme Of Nature, Detangling & Conditioning Shampoo, For Normal Hair, Coconut Milk, 12 fl oz (354 ml)",Creme Of Nature,Shampoo,50.18,50.18,,4.3,15,07/2023,"{'ranking_shampoo': 531, 'ranking_hair_care': 1830}",
129773,"Okay Pure Naturals, Black Jamaican Castor Oil, Coconut Curls, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,87.22,87.22,,4.8,12,09/2023,"{'ranking_shampoo': 531, 'ranking_hair_care': 1830}",
121935,"L'Oréal, Elvive, Dream Lengths, Restoring Shampoo, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,55.85,55.85,,4.7,58,06/2023,"{'ranking_shampoo': 558, 'ranking_hair_care': 1924}",
92494,"Dove, Men+Care, 2 in 1 Shampoo + Conditioner, Fresh & Clean, 20.4 fl oz (603 ml)",Dove,Shampoo,81.74,81.74,,4.6,50,06/2022,"{""ranking_men's_shampoo"": 32, ""ranking_men's_grooming"": 224, 'ranking_shampoo': 558, 'ranking_hair_care': 1924}",
